record_id,label,classifier,querier,balancer,feature_extractor,training_set,time,note,tags,user_id
0,0,,top_down,,,0,1750939165.6348665,,,
1,0,,top_down,,,1,1750939165.6365135,,,
2,0,,top_down,,,2,1750939165.6379957,,,
3,0,,top_down,,,3,1750939165.6393588,,,
4,0,,top_down,,,4,1750939165.6412284,,,
5,0,,top_down,,,5,1750939165.642823,,,
6,1,,top_down,,,6,1750939165.6442363,,,
552,1,svm,max,balanced,tfidf,7,1750939166.456611,,,
160,0,svm,max,balanced,tfidf,8,1750939166.464582,,,
244,1,svm,max,balanced,tfidf,9,1750939166.4713788,,,
478,1,svm,max,balanced,tfidf,10,1750939166.4787982,,,
289,0,svm,max,balanced,tfidf,11,1750939166.48768,,,
301,1,svm,max,balanced,tfidf,12,1750939166.4965153,,,
1068,1,svm,max,balanced,tfidf,13,1750939166.5040069,,,
65,0,svm,max,balanced,tfidf,14,1750939166.5109396,,,
659,1,svm,max,balanced,tfidf,15,1750939166.517763,,,
835,1,svm,max,balanced,tfidf,16,1750939166.5249543,,,
598,0,svm,max,balanced,tfidf,17,1750939166.5317855,,,
791,1,svm,max,balanced,tfidf,18,1750939166.5390003,,,
974,1,svm,max,balanced,tfidf,19,1750939166.5470328,,,
291,1,svm,max,balanced,tfidf,20,1750939166.5546515,,,
110,0,svm,max,balanced,tfidf,21,1750939166.5621521,,,
463,1,svm,max,balanced,tfidf,22,1750939166.5695744,,,
736,1,svm,max,balanced,tfidf,23,1750939166.5775077,,,
1138,1,svm,max,balanced,tfidf,24,1750939166.5860374,,,
136,1,svm,max,balanced,tfidf,25,1750939166.5942447,,,
550,1,svm,max,balanced,tfidf,26,1750939166.6016333,,,
1074,0,svm,max,balanced,tfidf,27,1750939166.6087022,,,
290,1,svm,max,balanced,tfidf,28,1750939166.615417,,,
89,0,svm,max,balanced,tfidf,29,1750939166.621905,,,
858,1,svm,max,balanced,tfidf,30,1750939166.6284668,,,
282,1,svm,max,balanced,tfidf,31,1750939166.6351805,,,
1120,1,svm,max,balanced,tfidf,32,1750939166.6416788,,,
680,0,svm,max,balanced,tfidf,33,1750939166.6487787,,,
854,1,svm,max,balanced,tfidf,34,1750939166.6555688,,,
30,1,svm,max,balanced,tfidf,35,1750939166.6627576,,,
1109,1,svm,max,balanced,tfidf,36,1750939166.6700375,,,
774,1,svm,max,balanced,tfidf,37,1750939166.6765065,,,
1159,1,svm,max,balanced,tfidf,38,1750939166.6863103,,,
394,1,svm,max,balanced,tfidf,39,1750939166.694058,,,
1015,1,svm,max,balanced,tfidf,40,1750939166.701289,,,
1172,0,svm,max,balanced,tfidf,41,1750939166.7094686,,,
1029,0,svm,max,balanced,tfidf,42,1750939166.7177362,,,
821,1,svm,max,balanced,tfidf,43,1750939166.7249577,,,
138,1,svm,max,balanced,tfidf,44,1750939166.7319713,,,
839,1,svm,max,balanced,tfidf,45,1750939166.7396321,,,
669,0,svm,max,balanced,tfidf,46,1750939166.7469392,,,
158,1,svm,max,balanced,tfidf,47,1750939166.7544396,,,
298,1,svm,max,balanced,tfidf,48,1750939166.7612357,,,
168,1,svm,max,balanced,tfidf,49,1750939166.7682073,,,
1049,1,svm,max,balanced,tfidf,50,1750939166.7765408,,,
184,1,svm,max,balanced,tfidf,51,1750939166.7833662,,,
271,1,svm,max,balanced,tfidf,52,1750939166.7904704,,,
739,0,svm,max,balanced,tfidf,53,1750939166.7977176,,,
1035,0,svm,max,balanced,tfidf,54,1750939166.805688,,,
1047,0,svm,max,balanced,tfidf,55,1750939166.814741,,,
916,1,svm,max,balanced,tfidf,56,1750939166.8234587,,,
406,1,svm,max,balanced,tfidf,57,1750939166.8330066,,,
755,0,svm,max,balanced,tfidf,58,1750939166.8420718,,,
817,0,svm,max,balanced,tfidf,59,1750939166.8500094,,,
336,1,svm,max,balanced,tfidf,60,1750939166.8573287,,,
1021,1,svm,max,balanced,tfidf,61,1750939166.865966,,,
675,1,svm,max,balanced,tfidf,62,1750939166.872982,,,
144,1,svm,max,balanced,tfidf,63,1750939166.8811865,,,
762,1,svm,max,balanced,tfidf,64,1750939166.889668,,,
392,0,svm,max,balanced,tfidf,65,1750939166.8979821,,,
1155,1,svm,max,balanced,tfidf,66,1750939166.907572,,,
1011,1,svm,max,balanced,tfidf,67,1750939166.9167652,,,
605,0,svm,max,balanced,tfidf,68,1750939166.924767,,,
674,0,svm,max,balanced,tfidf,69,1750939166.9325125,,,
