record_id,label,classifier,querier,balancer,feature_extractor,training_set,time,note,tags,user_id
730,0,svm,max,balanced,tfidf,579,1750938881.9556682,,,
191,0,svm,max,balanced,tfidf,580,1750938881.9722328,,,
673,0,svm,max,balanced,tfidf,581,1750938881.990945,,,
196,0,svm,max,balanced,tfidf,582,1750938882.0073495,,,
129,0,svm,max,balanced,tfidf,583,1750938882.0276766,,,
567,0,svm,max,balanced,tfidf,584,1750938882.0476532,,,
145,0,svm,max,balanced,tfidf,585,1750938882.0636888,,,
223,0,svm,max,balanced,tfidf,586,1750938882.0805032,,,
485,0,svm,max,balanced,tfidf,587,1750938882.097566,,,
944,0,svm,max,balanced,tfidf,588,1750938882.1147265,,,
329,0,svm,max,balanced,tfidf,589,1750938882.1321254,,,
761,0,svm,max,balanced,tfidf,590,1750938882.155141,,,
984,0,svm,max,balanced,tfidf,591,1750938882.1727746,,,
594,0,svm,max,balanced,tfidf,592,1750938882.1895025,,,
577,0,svm,max,balanced,tfidf,593,1750938882.2075944,,,
1046,0,svm,max,balanced,tfidf,594,1750938882.2287407,,,
938,0,svm,max,balanced,tfidf,595,1750938882.2497902,,,
783,0,svm,max,balanced,tfidf,596,1750938882.2661738,,,
720,0,svm,max,balanced,tfidf,597,1750938882.283368,,,
106,0,svm,max,balanced,tfidf,598,1750938882.2994657,,,
650,0,svm,max,balanced,tfidf,599,1750938882.3177612,,,
78,0,svm,max,balanced,tfidf,600,1750938882.3342986,,,
91,0,svm,max,balanced,tfidf,601,1750938882.3534124,,,
299,0,svm,max,balanced,tfidf,602,1750938882.3732696,,,
644,0,svm,max,balanced,tfidf,603,1750938882.39034,,,
921,0,svm,max,balanced,tfidf,604,1750938882.4070663,,,
891,0,svm,max,balanced,tfidf,605,1750938882.425387,,,
643,0,svm,max,balanced,tfidf,606,1750938882.4504476,,,
24,0,svm,max,balanced,tfidf,607,1750938882.4696715,,,
517,0,svm,max,balanced,tfidf,608,1750938882.4871335,,,
466,0,svm,max,balanced,tfidf,609,1750938882.5035994,,,
623,0,svm,max,balanced,tfidf,610,1750938882.521337,,,
840,0,svm,max,balanced,tfidf,611,1750938882.5400958,,,
735,0,svm,max,balanced,tfidf,612,1750938882.5576527,,,
866,0,svm,max,balanced,tfidf,613,1750938882.5788777,,,
1098,0,svm,max,balanced,tfidf,614,1750938882.5982373,,,
727,0,svm,max,balanced,tfidf,615,1750938882.614474,,,
847,0,svm,max,balanced,tfidf,616,1750938882.6330092,,,
894,0,svm,max,balanced,tfidf,617,1750938882.6513252,,,
361,0,svm,max,balanced,tfidf,618,1750938882.6753485,,,
893,0,svm,max,balanced,tfidf,619,1750938882.6948912,,,
918,0,svm,max,balanced,tfidf,620,1750938882.7117727,,,
723,0,svm,max,balanced,tfidf,621,1750938882.7285206,,,
200,0,svm,max,balanced,tfidf,622,1750938882.7455819,,,
805,0,svm,max,balanced,tfidf,623,1750938882.763199,,,
953,0,svm,max,balanced,tfidf,624,1750938882.7800477,,,
411,0,svm,max,balanced,tfidf,625,1750938882.8037245,,,
1171,0,svm,max,balanced,tfidf,626,1750938882.8234284,,,
908,0,svm,max,balanced,tfidf,627,1750938882.841397,,,
592,0,svm,max,balanced,tfidf,628,1750938882.8584359,,,
179,0,svm,max,balanced,tfidf,629,1750938882.8774714,,,
636,0,svm,max,balanced,tfidf,630,1750938882.9023557,,,
208,0,svm,max,balanced,tfidf,631,1750938882.9221709,,,
103,0,svm,max,balanced,tfidf,632,1750938882.9404428,,,
261,0,svm,max,balanced,tfidf,633,1750938882.9571836,,,
64,0,svm,max,balanced,tfidf,634,1750938882.9742408,,,
860,0,svm,max,balanced,tfidf,635,1750938882.9937415,,,
691,0,svm,max,balanced,tfidf,636,1750938883.0123057,,,
430,0,svm,max,balanced,tfidf,637,1750938883.0377028,,,
532,0,svm,max,balanced,tfidf,638,1750938883.0553925,,,
352,0,svm,max,balanced,tfidf,639,1750938883.0729551,,,
21,0,svm,max,balanced,tfidf,640,1750938883.090461,,,
345,0,svm,max,balanced,tfidf,641,1750938883.1087933,,,
370,0,svm,max,balanced,tfidf,642,1750938883.1272645,,,
525,0,svm,max,balanced,tfidf,643,1750938883.1453106,,,
725,0,svm,max,balanced,tfidf,644,1750938883.1689482,,,
956,0,svm,max,balanced,tfidf,645,1750938883.1870894,,,
378,0,svm,max,balanced,tfidf,646,1750938883.2050326,,,
970,0,svm,max,balanced,tfidf,647,1750938883.2231715,,,
510,0,svm,max,balanced,tfidf,648,1750938883.2473805,,,
