record_id,label,classifier,querier,balancer,feature_extractor,training_set,time,note,tags,user_id
730,0,svm,max,balanced,tfidf,579,1750939070.8476195,,,
191,0,svm,max,balanced,tfidf,580,1750939070.8638105,,,
673,0,svm,max,balanced,tfidf,581,1750939070.8808155,,,
196,0,svm,max,balanced,tfidf,582,1750939070.8994088,,,
129,0,svm,max,balanced,tfidf,583,1750939070.9208896,,,
567,0,svm,max,balanced,tfidf,584,1750939070.9379876,,,
145,0,svm,max,balanced,tfidf,585,1750939070.9546754,,,
223,0,svm,max,balanced,tfidf,586,1750939070.9716382,,,
485,0,svm,max,balanced,tfidf,587,1750939070.9911103,,,
944,0,svm,max,balanced,tfidf,588,1750939071.011155,,,
329,0,svm,max,balanced,tfidf,589,1750939071.0305455,,,
761,0,svm,max,balanced,tfidf,590,1750939071.0471883,,,
984,0,svm,max,balanced,tfidf,591,1750939071.064287,,,
594,0,svm,max,balanced,tfidf,592,1750939071.0832129,,,
577,0,svm,max,balanced,tfidf,593,1750939071.101939,,,
1046,0,svm,max,balanced,tfidf,594,1750939071.1215575,,,
938,0,svm,max,balanced,tfidf,595,1750939071.1448371,,,
783,0,svm,max,balanced,tfidf,596,1750939071.1643445,,,
720,0,svm,max,balanced,tfidf,597,1750939071.183439,,,
106,0,svm,max,balanced,tfidf,598,1750939071.200434,,,
650,0,svm,max,balanced,tfidf,599,1750939071.2184613,,,
78,0,svm,max,balanced,tfidf,600,1750939071.2405987,,,
91,0,svm,max,balanced,tfidf,601,1750939071.2605271,,,
299,0,svm,max,balanced,tfidf,602,1750939071.278172,,,
644,0,svm,max,balanced,tfidf,603,1750939071.2952664,,,
921,0,svm,max,balanced,tfidf,604,1750939071.3123882,,,
891,0,svm,max,balanced,tfidf,605,1750939071.3302531,,,
643,0,svm,max,balanced,tfidf,606,1750939071.3528788,,,
24,0,svm,max,balanced,tfidf,607,1750939071.3725715,,,
517,0,svm,max,balanced,tfidf,608,1750939071.389708,,,
466,0,svm,max,balanced,tfidf,609,1750939071.4061399,,,
623,0,svm,max,balanced,tfidf,610,1750939071.42347,,,
840,0,svm,max,balanced,tfidf,611,1750939071.4432468,,,
735,0,svm,max,balanced,tfidf,612,1750939071.470591,,,
866,0,svm,max,balanced,tfidf,613,1750939071.4893548,,,
1098,0,svm,max,balanced,tfidf,614,1750939071.5057914,,,
727,0,svm,max,balanced,tfidf,615,1750939071.5221176,,,
847,0,svm,max,balanced,tfidf,616,1750939071.5400822,,,
894,0,svm,max,balanced,tfidf,617,1750939071.5597882,,,
361,0,svm,max,balanced,tfidf,618,1750939071.5839982,,,
893,0,svm,max,balanced,tfidf,619,1750939071.6018412,,,
918,0,svm,max,balanced,tfidf,620,1750939071.6190188,,,
723,0,svm,max,balanced,tfidf,621,1750939071.6356966,,,
200,0,svm,max,balanced,tfidf,622,1750939071.6529965,,,
805,0,svm,max,balanced,tfidf,623,1750939071.6719723,,,
953,0,svm,max,balanced,tfidf,624,1750939071.6939147,,,
411,0,svm,max,balanced,tfidf,625,1750939071.7157817,,,
1171,0,svm,max,balanced,tfidf,626,1750939071.7335882,,,
908,0,svm,max,balanced,tfidf,627,1750939071.7513258,,,
592,0,svm,max,balanced,tfidf,628,1750939071.7685838,,,
179,0,svm,max,balanced,tfidf,629,1750939071.7872093,,,
636,0,svm,max,balanced,tfidf,630,1750939071.8109043,,,
208,0,svm,max,balanced,tfidf,631,1750939071.83228,,,
103,0,svm,max,balanced,tfidf,632,1750939071.850167,,,
261,0,svm,max,balanced,tfidf,633,1750939071.8670435,,,
64,0,svm,max,balanced,tfidf,634,1750939071.884137,,,
860,0,svm,max,balanced,tfidf,635,1750939071.902538,,,
691,0,svm,max,balanced,tfidf,636,1750939071.926536,,,
430,0,svm,max,balanced,tfidf,637,1750939071.9453638,,,
532,0,svm,max,balanced,tfidf,638,1750939071.9635932,,,
352,0,svm,max,balanced,tfidf,639,1750939071.9822845,,,
21,0,svm,max,balanced,tfidf,640,1750939072.0000553,,,
345,0,svm,max,balanced,tfidf,641,1750939072.0184534,,,
370,0,svm,max,balanced,tfidf,642,1750939072.039638,,,
525,0,svm,max,balanced,tfidf,643,1750939072.0618117,,,
725,0,svm,max,balanced,tfidf,644,1750939072.0795405,,,
956,0,svm,max,balanced,tfidf,645,1750939072.0974417,,,
378,0,svm,max,balanced,tfidf,646,1750939072.115964,,,
970,0,svm,max,balanced,tfidf,647,1750939072.1341808,,,
510,0,svm,max,balanced,tfidf,648,1750939072.1600301,,,
115,0,svm,max,balanced,tfidf,649,1750939072.1800187,,,
844,0,svm,max,balanced,tfidf,650,1750939072.1984391,,,
